timestamp,timestamp_ms,oi,oi_usd,ls_ratio,long_pct,short_pct,top_ls_ratio,top_long_pct,top_short_pct,futures_taker_ratio,futures_buy_vol,futures_sell_vol
2026-05-09 17:00:00,1778346000000,2198908.981,5099072025.13071,2.2404,0.6914,0.3086,1.8273,0.6463,0.3537,2.5206,96512.83,38289.33
2026-05-09 17:15:00,1778346900000,2187036.794,5094767822.72682,2.2383,0.6912,0.3088,1.8035,0.6433,0.3567,0.6924,24476.603,35352.069
2026-05-09 17:30:00,1778347800000,2184712.677,5092412320.19961,2.23,0.6904,0.3096,1.7972,0.6425,0.3575,1.1789,15956.503,13534.782
2026-05-09 17:45:00,1778348700000,2188617.902,5099166995.630942,2.2206,0.6895,0.3105,1.7894,0.6415,0.3585,1.0694,14967.228,13996.209
2026-05-09 18:00:00,1778349600000,2188717.432,5097107042.81592,2.2031,0.6878,0.3122,1.7755,0.6397,0.3603,1.2699,9001.622,7088.379
2026-05-09 18:15:00,1778350500000,2187896.212,5096288525.57372,2.1969,0.6872,0.3128,1.7716,0.6392,0.3608,1.6509,25642.697,15532.174
2026-05-09 18:30:00,1778351400000,2184278.287,5102199875.319355,2.2092,0.6884,0.3116,1.7747,0.6396,0.3604,0.7508,8804.001,11725.737
2026-05-09 18:45:00,1778352300000,2183024.519,5087449814.436464,2.202,0.6877,0.3123,1.7685,0.6388,0.3612,0.7615,5612.786,7370.913
2026-05-09 19:00:00,1778353200000,2180048.188,5078154275.838985,2.1939,0.6869,0.3131,1.7647,0.6383,0.3617,1.436,6252.963,4354.485
2026-05-09 19:15:00,1778354100000,2180169.26,5077923044.215776,2.1888,0.6864,0.3136,1.7601,0.6377,0.3623,0.8226,6555.968,7970.006
2026-05-09 19:30:00,1778355000000,2176824.279,5067225140.714517,2.1797,0.6855,0.3145,1.7556,0.6371,0.3629,0.9839,4190.631,4259.231
2026-05-09 19:45:00,1778355900000,2175395.527,5063794740.6281,2.1776,0.6853,0.3147,1.7533,0.6368,0.3632,2.4661,14835.86,6015.943
2026-05-09 20:00:00,1778356800000,2180631.856,5083336338.47728,2.1766,0.6852,0.3148,1.7503,0.6364,0.3636,0.5088,3232.001,6352.619
2026-05-09 20:15:00,1778357700000,2181486.075,5076474750.80705,2.1696,0.6845,0.3155,1.7442,0.6356,0.3644,0.9043,3609.939,3992.146
2026-05-09 20:30:00,1778358600000,2180379.195,5075573905.2888,2.1666,0.6842,0.3158,1.742,0.6353,0.3647,1.2898,4143.65,3212.661
2026-05-09 20:45:00,1778359500000,2179615.734,5075740518.865599,2.1676,0.6843,0.3157,1.7412,0.6352,0.3648,1.3888,3265.203,2351.165
2026-05-09 21:00:00,1778360400000,2179742.39,5075116004.0609,2.1656,0.6841,0.3159,1.7405,0.6351,0.3649,1.3,5787.794,4452.041
2026-05-09 21:15:00,1778361300000,2178912.202,5076364280.85354,2.1686,0.6844,0.3156,1.742,0.6353,0.3647,0.7775,2477.368,3186.505
2026-05-09 21:30:00,1778362200000,2178322.46,5074992293.329104,2.1666,0.6842,0.3158,1.7397,0.635,0.365,0.7702,2369.402,3076.478
2026-05-09 21:45:00,1778363100000,2176525.595,5069236937.03475,2.1606,0.6836,0.3164,1.736,0.6345,0.3655,1.4887,3904.116,2622.428
2026-05-09 22:00:00,1778364000000,2176149.493,5070284597.508114,2.1596,0.6835,0.3165,1.7345,0.6343,0.3657,0.9619,3632.145,3775.817
2026-05-09 22:15:00,1778364900000,2175984.305,5068643361.874855,2.1556,0.6831,0.3169,1.7315,0.6339,0.3661,1.571,3234.302,2058.786
2026-05-09 22:30:00,1778365800000,2176663.037,5072096621.516814,2.1566,0.6832,0.3168,1.7307,0.6338,0.3662,0.996,5598.444,5620.948
2026-05-09 22:45:00,1778366700000,2176042.782,5074118319.49542,2.1556,0.6831,0.3169,1.73,0.6337,0.3663,0.8222,2352.302,2860.82
2026-05-09 23:00:00,1778367600000,2175849.492,5067314123.42388,2.1516,0.6827,0.3173,1.7278,0.6334,0.3666,0.7702,4057.627,5268.444
2026-05-09 23:15:00,1778368500000,2173955.849,5059435461.250387,2.1486,0.6824,0.3176,1.7248,0.633,0.367,0.5877,3703.88,6301.961
2026-05-09 23:30:00,1778369400000,2172052.231,5050955419.53433,2.1387,0.6814,0.3186,1.7196,0.6323,0.3677,0.5505,3313.533,6019.59
2026-05-09 23:45:00,1778370300000,2169970.059,5042983519.577629,2.1348,0.681,0.319,1.7167,0.6319,0.3681,1.1444,4718.531,4123.115
2026-05-10 00:00:00,1778371200000,2168741.643,5042997724.014489,2.1437,0.6819,0.3181,1.7211,0.6325,0.3675,0.9871,7492.892,7590.474
2026-05-10 00:15:00,1778372100000,2167565.334,5042660673.598614,2.1397,0.6815,0.3185,1.7181,0.6321,0.3679,1.2434,5330.196,4286.627
2026-05-10 00:30:00,1778373000000,2166939.214,5041449089.54742,2.1387,0.6814,0.3186,1.7189,0.6322,0.3678,1.0799,4227.335,3914.5
2026-05-10 00:45:00,1778373900000,2167485.467,5043847055.98235,2.1358,0.6811,0.3189,1.7181,0.6321,0.3679,0.6187,7330.71,11849.367
2026-05-10 01:00:00,1778374800000,2163156.847,5025099881.85488,2.1447,0.682,0.318,1.7248,0.633,0.367,0.8865,7270.851,8201.332
2026-05-10 01:15:00,1778375700000,2162001.357,5019086150.2755,2.1377,0.6813,0.3187,1.7196,0.6323,0.3677,0.7949,6262.665,7878.885
2026-05-10 01:30:00,1778376600000,2162307.213,5014824804.474891,2.1358,0.6811,0.3189,1.7167,0.6319,0.3681,0.9911,6640.407,6699.945
2026-05-10 01:45:00,1778377500000,2160653.24,5010930822.193262,2.1368,0.6812,0.3188,1.7152,0.6317,0.3683,2.2169,6886.796,3106.481
2026-05-10 02:00:00,1778378400000,2160494.838,5018635064.13858,2.1407,0.6816,0.3184,1.7181,0.6321,0.3679,1.0971,5806.609,5292.832
2026-05-10 02:15:00,1778379300000,2160265.471,5013407872.145786,2.1397,0.6815,0.3185,1.7181,0.6321,0.3679,1.8836,8130.823,4316.615
2026-05-10 02:30:00,1778380200000,2161095.829,5024744227.601708,2.1496,0.6825,0.3175,1.7241,0.6329,0.3671,1.0997,3528.726,3208.893
2026-05-10 02:45:00,1778381100000,2161782.961,5027139804.48706,2.1496,0.6825,0.3175,1.7255,0.6331,0.3669,1.3038,4353.355,3338.92
2026-05-10 03:00:00,1778382000000,2162331.874,5031119194.55454,2.1456,0.6821,0.3179,1.7352,0.6344,0.3656,1.3981,6403.929,4580.495
2026-05-10 03:15:00,1778382900000,2164036.848,5036362956.3504,2.1427,0.6818,0.3182,1.7315,0.6339,0.3661,0.7614,2479.023,3255.742
2026-05-10 03:30:00,1778383800000,2164329.718,5032044951.05282,2.1417,0.6817,0.3183,1.7307,0.6338,0.3662,1.5732,18496.715,11757.498
2026-05-10 03:45:00,1778384700000,2163334.473,5036242653.144,2.1368,0.6812,0.3188,1.7248,0.633,0.367,0.7435,4137.585,5564.873
2026-05-10 04:00:00,1778385600000,2164041.694,5036281711.68755,2.1377,0.6813,0.3187,1.7255,0.6331,0.3669,0.6051,3507.072,5796.268
2026-05-10 04:15:00,1778386500000,2164596.228,5036041354.2534,2.1397,0.6815,0.3185,1.7278,0.6334,0.3666,1.0505,2993.128,2849.333
2026-05-10 04:30:00,1778387400000,2165535.322,5041813129.7761135,2.1387,0.6814,0.3186,1.7285,0.6335,0.3665,0.9526,5240.717,5501.515
2026-05-10 04:45:00,1778388300000,2165911.537,5039707941.63771,2.1417,0.6817,0.3183,1.73,0.6337,0.3663,1.2358,3280.351,2654.4
2026-05-10 05:00:00,1778389200000,2166355.512,5041757719.314508,2.1387,0.6814,0.3186,1.7285,0.6335,0.3665,0.7902,2325.744,2943.086
2026-05-10 05:15:00,1778390100000,2166264.822,5041569782.88882,2.1368,0.6812,0.3188,1.7248,0.633,0.367,1.9311,3949.083,2044.964
2026-05-10 05:30:00,1778391000000,2166556.79,5043941695.596063,2.1358,0.6811,0.3189,1.7233,0.6328,0.3672,0.6477,2022.097,3121.812
2026-05-10 05:45:00,1778391900000,2167073.856,5043148057.670577,2.1377,0.6813,0.3187,1.7248,0.633,0.367,0.8532,2599.866,3047.15
2026-05-10 06:00:00,1778392800000,2166762.29,5040540652.978197,2.1358,0.6811,0.3189,1.7233,0.6328,0.3672,2.3878,8921.897,3736.422
2026-05-10 06:15:00,1778393700000,2170725.373,5053426961.09027,2.1309,0.6806,0.3194,1.7189,0.6322,0.3678,0.3443,1550.065,4502.495
2026-05-10 06:30:00,1778394600000,2171145.532,5049741311.483288,2.125,0.68,0.32,1.7167,0.6319,0.3681,1.2334,4409.315,3574.905
2026-05-10 06:45:00,1778395500000,2172069.487,5057120783.10775,2.1221,0.6797,0.3203,1.7137,0.6315,0.3685,1.2563,2703.133,2151.698
2026-05-10 07:00:00,1778396400000,2172726.091,5058801612.19712,2.1192,0.6794,0.3206,1.7108,0.6311,0.3689,1.0824,4026.911,3720.196
2026-05-10 07:15:00,1778397300000,2173401.359,5056584438.894709,2.1182,0.6793,0.3207,1.71,0.631,0.369,1.1984,2751.6,2296.007
2026-05-10 07:30:00,1778398200000,2174021.097,5062251604.78644,2.1192,0.6794,0.3206,1.7115,0.6312,0.3688,1.0096,2250.551,2229.193
2026-05-10 07:45:00,1778399100000,2174029.298,5061640232.48254,2.1211,0.6796,0.3204,1.713,0.6314,0.3686,0.9575,2384.852,2490.757
2026-05-10 08:00:00,1778400000000,2172788.88,5054580499.4328,2.1221,0.6797,0.3203,1.7137,0.6315,0.3685,0.9294,6058.502,6518.669
2026-05-10 08:15:00,1778400900000,2173920.689,5060141670.021623,2.1201,0.6795,0.3205,1.7137,0.6315,0.3685,1.3076,6108.225,4671.348
2026-05-10 08:30:00,1778401800000,2174155.139,5064998778.01996,2.124,0.6799,0.3201,1.7159,0.6318,0.3682,0.8935,2835.47,3173.515
2026-05-10 08:45:00,1778402700000,2174193.695,5061769487.287401,2.123,0.6798,0.3202,1.7152,0.6317,0.3683,1.615,2045.85,1266.786
2026-05-10 09:00:00,1778403600000,2174368.359,5064582269.14998,2.126,0.6801,0.3199,1.7167,0.6319,0.3681,1.67,11256.232,6740.254
2026-05-10 09:15:00,1778404500000,2172810.288,5061869713.459938,2.1319,0.6807,0.3193,1.7218,0.6326,0.3674,0.793,2529.4,3189.642
2026-05-10 09:30:00,1778405400000,2172535.623,5058684022.08681,2.1328,0.6808,0.3192,1.7218,0.6326,0.3674,0.7141,4106.361,5750.748
2026-05-10 09:45:00,1778406300000,2172622.81,5055106670.7113,2.1328,0.6808,0.3192,1.7226,0.6327,0.3673,1.4662,9295.415,6339.914
2026-05-10 10:00:00,1778407200000,2168953.594,5047588803.9568,2.1407,0.6816,0.3184,1.7293,0.6336,0.3664,0.7098,9792.817,13797.276
2026-05-10 10:15:00,1778408100000,2167517.098,5036767856.4775,2.1377,0.6813,0.3187,1.73,0.6337,0.3663,0.6657,5780.906,8684.458
2026-05-10 10:30:00,1778409000000,2166536.873,5038132678.917017,2.1377,0.6813,0.3187,1.733,0.6341,0.3659,0.4917,3042.391,6188.016
2026-05-10 10:45:00,1778409900000,2166592.319,5033492273.27037,2.1387,0.6814,0.3186,1.7337,0.6342,0.3658,1.2743,3817.255,2995.572
2026-05-10 11:00:00,1778410800000,2166799.395,5036660189.69565,2.1437,0.6819,0.3181,1.739,0.6349,0.3651,0.783,6292.578,8036.512
2026-05-10 11:15:00,1778411700000,2168734.0,5038272267.651662,2.1516,0.6827,0.3173,1.7435,0.6355,0.3645,0.403,10074.484,24997.112
2026-05-10 11:30:00,1778412600000,2175014.256,5048229838.31856,2.1616,0.6837,0.3163,1.7556,0.6371,0.3629,1.2358,6569.821,5316.359
2026-05-10 11:45:00,1778413500000,2176876.944,5051159954.54928,2.1616,0.6837,0.3163,1.7579,0.6374,0.3626,1.4628,7388.942,5051.076
2026-05-10 12:00:00,1778414400000,2178661.679,5058290046.123668,2.1686,0.6844,0.3156,1.7632,0.6381,0.3619,2.1968,12058.585,5489.047
2026-05-10 12:15:00,1778415300000,2181730.267,5067324500.379003,2.1656,0.6841,0.3159,1.7632,0.6381,0.3619,1.1977,4917.388,4105.628
2026-05-10 12:30:00,1778416200000,2182260.251,5070110708.95583,2.1746,0.685,0.315,1.7693,0.6389,0.3611,0.5821,3537.057,6076.1
2026-05-10 12:45:00,1778417100000,2184361.533,5073592701.511368,2.1797,0.6855,0.3145,1.7724,0.6393,0.3607,0.5395,2533.539,4696.195
2026-05-10 13:00:00,1778418000000,2185716.071,5077674862.453879,2.1817,0.6857,0.3143,1.7739,0.6395,0.3605,1.7593,11794.732,6704.04
2026-05-10 13:15:00,1778418900000,2185834.252,5087722981.331792,2.1867,0.6862,0.3138,1.7747,0.6396,0.3604,1.5228,23545.621,15462.368
2026-05-10 13:30:00,1778419800000,2183940.538,5085337607.719249,2.1776,0.6853,0.3147,1.7655,0.6384,0.3616,0.6701,4140.758,6179.186
2026-05-10 13:45:00,1778420700000,2184169.319,5085860100.98469,2.1736,0.6849,0.3151,1.7624,0.638,0.362,1.3777,4781.803,3470.958
2026-05-10 14:00:00,1778421600000,2185325.36,5089163845.1144,2.1696,0.6845,0.3155,1.7617,0.6379,0.3621,0.9572,4072.943,4255.216
2026-05-10 14:15:00,1778422500000,2185729.521,5088011105.389069,2.1676,0.6843,0.3157,1.7594,0.6376,0.3624,0.8883,3559.129,4006.763
2026-05-10 14:30:00,1778423400000,2186002.963,5085801473.50839,2.1656,0.6841,0.3159,1.7563,0.6372,0.3628,1.9121,27399.729,14329.952
2026-05-10 14:45:00,1778424300000,2183279.268,5085970887.59868,2.1586,0.6834,0.3166,1.745,0.6357,0.3643,0.8751,9749.682,11141.615
2026-05-10 15:00:00,1778425200000,2183275.625,5087032206.25,2.1576,0.6833,0.3167,1.7442,0.6356,0.3644,1.2034,31611.557,26269.49
2026-05-10 15:15:00,1778426100000,2189398.67,5111268319.448978,2.1211,0.6796,0.3204,1.6991,0.6295,0.3705,0.955,8093.977,8475.701
2026-05-10 15:30:00,1778427000000,2191587.148,5114554752.080428,2.1114,0.6786,0.3214,1.6925,0.6286,0.3714,1.4077,41568.392,29528.445
2026-05-10 15:45:00,1778427900000,2184874.644,5114310869.18232,2.1143,0.6789,0.3211,1.6788,0.6267,0.3733,1.5046,68778.982,45712.616
2026-05-10 16:00:00,1778428800000,2177656.076,5110501502.59604,2.0469,0.6718,0.3282,1.6226,0.6187,0.3813,0.8584,29902.9,34836.846
2026-05-10 16:15:00,1778429700000,2178655.159,5110144608.19245,2.0184,0.6687,0.3313,1.6015,0.6156,0.3844,0.7403,14994.084,20255.215
2026-05-10 16:30:00,1778430600000,2173427.03,5095708343.1865,1.9895,0.6655,0.3345,1.582,0.6127,0.3873,1.0053,12134.056,12070.404
2026-05-10 16:45:00,1778431500000,2174257.478,5099394776.0273,1.978,0.6642,0.3358,1.5707,0.611,0.389,1.9233,50914.746,26472.566
2026-05-10 17:00:00,1778432400000,2172435.871,5103364961.191645,1.9595,0.6621,0.3379,1.5569,0.6089,0.3911,2.4593,121122.502,49251.773
2026-05-10 17:15:00,1778433300000,2161687.908,5077941367.097437,1.9533,0.6614,0.3386,1.5497,0.6078,0.3922,1.4795,54040.461,36525.086
2026-05-10 17:30:00,1778434200000,2152592.903,5069663441.036522,1.9429,0.6602,0.3398,1.5381,0.606,0.394,1.2439,25954.852,20864.978
2026-05-10 17:45:00,1778435100000,2150510.173,5064688013.53403,1.9334,0.6591,0.3409,1.5272,0.6043,0.3957,1.3112,67974.956,51842.196
2026-05-10 18:00:00,1778436000000,2131107.772,5036596175.11164,1.9377,0.6596,0.3404,1.5214,0.6034,0.3966,1.2332,21698.911,17595.799
2026-05-10 18:15:00,1778436900000,2133987.537,5046539086.99908,1.9197,0.6575,0.3425,1.5094,0.6015,0.3985,0.243,11247.09,46289.132
2026-05-10 18:30:00,1778437800000,2131325.948,5032145816.26592,1.9019,0.6554,0.3446,1.4963,0.5994,0.4006,0.5757,12593.949,21877.254
2026-05-10 18:45:00,1778438700000,2121004.925,4996567759.797497,1.8827,0.6531,0.3469,1.4832,0.5973,0.4027,0.7609,5944.125,7812.003
2026-05-10 19:00:00,1778439600000,2118884.67,4995125112.770597,1.8827,0.6531,0.3469,1.4832,0.5973,0.4027,0.9118,15201.779,16672.265
2026-05-10 19:15:00,1778440500000,2114287.758,4983050678.062728,1.8794,0.6527,0.3473,1.4802,0.5968,0.4032,2.7702,25606.799,9243.713
2026-05-10 19:30:00,1778441400000,2112092.437,4996865763.588429,1.876,0.6523,0.3477,1.474,0.5958,0.4042,0.9246,8204.723,8873.681
2026-05-10 19:45:00,1778442300000,2110226.979,4988894780.959322,1.8694,0.6515,0.3485,1.4685,0.5949,0.4051,1.0211,13372.157,13096.397
2026-05-10 20:00:00,1778443200000,2112794.713,4995893250.41267,1.8629,0.6507,0.3493,1.4631,0.594,0.406,0.674,30841.252,45758.929
2026-05-10 20:15:00,1778444100000,2116512.224,4982068033.94364,1.876,0.6523,0.3477,1.4716,0.5954,0.4046,0.9135,44748.876,48984.906
2026-05-10 20:30:00,1778445000000,2114116.417,4974156529.41011,1.8769,0.6524,0.3476,1.4734,0.5957,0.4043,0.5938,35763.397,60232.786
2026-05-10 20:45:00,1778445900000,2094910.322,4890149164.6446,1.8977,0.6549,0.3451,1.4913,0.5986,0.4014,0.8373,112595.4,134482.366
2026-05-10 21:00:00,1778446800000,2060945.666,4796694709.301071,1.9727,0.6636,0.3364,1.5648,0.6101,0.3899,1.7323,56641.348,32697.904
2026-05-10 21:15:00,1778447700000,2047239.588,4759459000.141631,1.9647,0.6627,0.3373,1.5543,0.6085,0.3915,0.9286,15419.319,16604.946
2026-05-10 21:30:00,1778448600000,2046103.332,4775515798.654414,1.97,0.6633,0.3367,1.5589,0.6092,0.3908,1.2635,25062.16,19835.382
2026-05-10 21:45:00,1778449500000,2046863.826,4777748605.37268,1.9753,0.6639,0.3361,1.5648,0.6101,0.3899,0.633,12710.889,20081.09
2026-05-10 22:00:00,1778450400000,2044457.834,4763109586.268273,1.9735,0.6637,0.3363,1.5641,0.61,0.39,2.1417,80916.687,37781.689
2026-05-10 22:15:00,1778451300000,2066494.003,4840369568.16693,1.9682,0.6631,0.3369,1.5504,0.6079,0.3921,1.0003,91140.516,91113.989
2026-05-10 22:30:00,1778452200000,2080327.115,4897901356.28485,1.9446,0.6604,0.3396,1.5316,0.605,0.395,1.0012,77610.83,77516.165
2026-05-10 22:45:00,1778453100000,2061741.291,4877028406.44759,1.9291,0.6586,0.3414,1.5132,0.6021,0.3979,0.9078,41301.265,45498.189
2026-05-10 23:00:00,1778454000000,2062480.464,4893894894.58848,1.8835,0.6532,0.3468,1.4789,0.5966,0.4034,1.1314,50786.733,44886.519
2026-05-10 23:15:00,1778454900000,2063678.409,4907819628.565637,1.8369,0.6475,0.3525,1.4231,0.5873,0.4127,0.5464,19494.31,35679.482
2026-05-10 23:30:00,1778455800000,2067218.338,4906991455.852169,1.8019,0.6431,0.3569,1.3923,0.582,0.418,0.801,17289.219,21584.334
2026-05-10 23:45:00,1778456700000,2070143.544,4922466112.768174,1.7855,0.641,0.359,1.377,0.5793,0.4207,0.7297,17657.35,24197.852
2026-05-11 00:00:00,1778457600000,2069604.949,4905166369.324569,1.7617,0.6379,0.3621,1.3579,0.5759,0.4241,0.5294,24413.751,46114.05
2026-05-11 00:15:00,1778458500000,2072647.435,4895882046.422778,1.739,0.6349,0.3651,1.343,0.5732,0.4268,0.5159,64073.907,124202.401
2026-05-11 00:30:00,1778459400000,2042405.875,4808905904.86375,1.8066,0.6437,0.3563,1.4067,0.5845,0.4155,1.0803,23004.961,21295.408
2026-05-11 00:45:00,1778460300000,2040034.844,4802191250.939612,1.8145,0.6447,0.3553,1.4125,0.5855,0.4145,0.9382,26083.702,27802.477
2026-05-11 01:00:00,1778461200000,2036672.356,4789825680.11724,1.8297,0.6466,0.3534,1.4272,0.588,0.412,1.3697,25623.085,18706.654
2026-05-11 01:15:00,1778462100000,2034424.006,4791373697.7309,1.8393,0.6478,0.3522,1.4337,0.5891,0.4109,1.1023,20495.272,18592.935
2026-05-11 01:30:00,1778463000000,2034132.856,4803013610.977328,1.8433,0.6483,0.3517,1.4366,0.5896,0.4104,0.6803,12362.61,18172.847
2026-05-11 01:45:00,1778463900000,2034981.448,4797387894.779295,1.8401,0.6479,0.3521,1.4325,0.5889,0.4111,1.0677,8615.447,8069.08
2026-05-11 02:00:00,1778464800000,2037617.444,4804220357.67726,1.8377,0.6476,0.3524,1.4319,0.5888,0.4112,1.1012,10029.98,9108.551
2026-05-11 02:15:00,1778465700000,2038010.926,4797763041.33364,1.8353,0.6473,0.3527,1.4319,0.5888,0.4112,0.7994,15836.175,19810.989
2026-05-11 02:30:00,1778466600000,2037970.354,4788207432.576758,1.8329,0.647,0.353,1.4349,0.5893,0.4107,0.6779,15364.598,22663.733
2026-05-11 02:45:00,1778467500000,2036120.817,4772483944.17447,1.8425,0.6482,0.3518,1.445,0.591,0.409,0.9692,9218.166,9510.775
2026-05-11 03:00:00,1778468400000,2037125.404,4775836797.1376,1.8555,0.6498,0.3502,1.5013,0.6002,0.3998,0.5917,42288.084,71472.12
2026-05-11 03:15:00,1778469300000,2026170.796,4713086084.429139,1.9011,0.6553,0.3447,1.5445,0.607,0.393,0.8601,51506.883,59887.856
2026-05-11 03:30:00,1778470200000,2036349.567,4733432832.970401,1.9753,0.6639,0.3361,1.6089,0.6167,0.3833,1.2261,42454.723,34626.206
2026-05-11 03:45:00,1778471100000,2043315.818,4758593206.929102,2.034,0.6704,0.3296,1.6582,0.6238,0.3762,1.3646,14963.964,10965.436
2026-05-11 04:00:00,1778472000000,2048218.146,4771201278.01824,2.0544,0.6726,0.3274,1.6767,0.6264,0.3736,0.7868,13718.269,17434.503
2026-05-11 04:15:00,1778472900000,2048574.383,4767957830.237429,2.0562,0.6728,0.3272,1.6817,0.6271,0.3729,2.2826,14531.946,6366.284
2026-05-11 04:30:00,1778473800000,2053011.538,4784687100.11666,2.0713,0.6744,0.3256,1.6947,0.6289,0.3711,1.7733,15669.981,8836.783
2026-05-11 04:45:00,1778474700000,2055738.207,4797782590.532685,2.0874,0.6761,0.3239,1.7064,0.6305,0.3695,0.8235,9405.707,11421.69
2026-05-11 05:00:00,1778475600000,2056276.337,4795000001.686395,2.1017,0.6776,0.3224,1.7159,0.6318,0.3682,1.0345,6550.739,6332.511
2026-05-11 05:15:00,1778476500000,2056135.277,4795750481.42757,2.1066,0.6781,0.3219,1.7189,0.6322,0.3678,1.895,13056.573,6889.846
2026-05-11 05:30:00,1778477400000,2059352.2,4811983625.939704,2.1211,0.6796,0.3204,1.73,0.6337,0.3663,0.7307,8276.042,11325.807
2026-05-11 05:45:00,1778478300000,2059504.901,4804902828.030109,2.1182,0.6793,0.3207,1.7285,0.6335,0.3665,1.0025,6195.828,6180.2
2026-05-11 06:00:00,1778479200000,2060403.534,4809210336.867715,2.1162,0.6791,0.3209,1.7248,0.633,0.367,1.0551,8692.765,8238.722
2026-05-11 06:15:00,1778480100000,2060439.821,4813764345.00588,2.1095,0.6784,0.3216,1.7226,0.6327,0.3673,1.1087,7501.841,6766.184
2026-05-11 06:30:00,1778481000000,2060541.344,4818212558.868214,2.1114,0.6786,0.3214,1.7233,0.6328,0.3672,1.4566,22248.12,15273.727
2026-05-11 06:45:00,1778481900000,2055549.204,4793690014.17565,2.1037,0.6778,0.3222,1.7152,0.6317,0.3683,0.8352,11387.15,13634.211
2026-05-11 07:00:00,1778482800000,2058753.342,4802463831.619051,2.1008,0.6775,0.3225,1.7144,0.6316,0.3684,0.8374,8733.14,10428.801
2026-05-11 07:15:00,1778483700000,2058343.795,4794808953.26275,2.095,0.6769,0.3231,1.7108,0.6311,0.3689,1.0076,7925.824,7865.7
2026-05-11 07:30:00,1778484600000,2059467.149,4796849099.43633,2.0941,0.6768,0.3232,1.7122,0.6313,0.3687,1.0877,5763.504,5298.772
2026-05-11 07:45:00,1778485500000,2059515.762,4794557738.946405,2.0921,0.6766,0.3234,1.7115,0.6312,0.3688,1.0041,4343.678,4326.15
2026-05-11 08:00:00,1778486400000,2059957.846,4798713001.41392,2.0989,0.6773,0.3227,1.7174,0.632,0.368,0.7889,8616.57,10922.731
2026-05-11 08:15:00,1778487300000,2060549.492,4799761564.68512,2.0998,0.6774,0.3226,1.7248,0.633,0.367,1.2386,12714.548,10265.094
2026-05-11 08:30:00,1778488200000,2061083.588,4796141509.276,2.1027,0.6777,0.3223,1.727,0.6333,0.3667,1.3434,10899.047,8113.115
2026-05-11 08:45:00,1778489100000,2061231.373,4808694829.382318,2.1085,0.6783,0.3217,1.7307,0.6338,0.3662,0.5148,4086.336,7937.776
2026-05-11 09:00:00,1778490000000,2061211.781,4802174632.840327,2.1172,0.6792,0.3208,1.7405,0.6351,0.3649,1.4391,8866.991,6161.524
2026-05-11 09:15:00,1778490900000,2062357.335,4816821168.05265,2.124,0.6799,0.3201,1.7435,0.6355,0.3645,1.0374,5984.514,5768.758
2026-05-11 09:30:00,1778491800000,2063845.826,4818924211.232694,2.126,0.6801,0.3199,1.7442,0.6356,0.3644,0.905,4959.528,5480.371
2026-05-11 09:45:00,1778492700000,2064328.27,4818142182.18,2.127,0.6802,0.3198,1.7457,0.6358,0.3642,1.2083,6863.443,5680.354
2026-05-11 10:00:00,1778493600000,2066691.154,4825735972.388364,2.1279,0.6803,0.3197,1.7442,0.6356,0.3644,1.2777,11013.564,8619.582
2026-05-11 10:15:00,1778494500000,2070096.327,4835558711.20257,2.1289,0.6804,0.3196,1.7442,0.6356,0.3644,0.9168,4605.168,5022.853
2026-05-11 10:30:00,1778495400000,2070283.133,4836878522.394602,2.1358,0.6811,0.3189,1.7495,0.6363,0.3637,0.7007,8361.181,11932.583
2026-05-11 10:45:00,1778496300000,2070784.518,4828325733.336062,2.1397,0.6815,0.3185,1.7556,0.6371,0.3629,0.7701,4333.509,5627.411
2026-05-11 11:00:00,1778497200000,2071559.063,4824254091.93214,2.1397,0.6815,0.3185,1.7571,0.6373,0.3627,0.8367,7280.501,8701.184
2026-05-11 11:15:00,1778498100000,2071117.434,4825183497.81221,2.1368,0.6812,0.3188,1.7579,0.6374,0.3626,1.1054,7014.976,6345.845
2026-05-11 11:30:00,1778499000000,2071665.806,4832450525.70784,2.1437,0.6819,0.3181,1.764,0.6382,0.3618,1.0084,4532.497,4494.531
2026-05-11 11:45:00,1778499900000,2072876.159,4838477465.590735,2.1506,0.6826,0.3174,1.7685,0.6388,0.3612,0.8327,3824.738,4593.158
2026-05-11 12:00:00,1778500800000,2073591.613,4841235074.78723,2.1486,0.6824,0.3176,1.7685,0.6388,0.3612,0.7366,8229.034,11171.264
2026-05-11 12:15:00,1778501700000,2074702.937,4832111434.1142025,2.1486,0.6824,0.3176,1.7701,0.639,0.361,1.2671,13760.599,10860.1
2026-05-11 12:30:00,1778502600000,2077532.69,4852887835.2441,2.1476,0.6823,0.3177,1.7678,0.6387,0.3613,0.9206,11766.943,12781.679
2026-05-11 12:45:00,1778503500000,2079403.339,4848815087.98037,2.1506,0.6826,0.3174,1.767,0.6386,0.3614,0.9045,14560.216,16096.674
2026-05-11 13:00:00,1778504400000,2083676.078,4851860584.38378,2.1586,0.6834,0.3166,1.7778,0.64,0.36,0.9735,13834.443,14210.936
2026-05-11 13:15:00,1778505300000,2090978.6,4872095292.728926,2.1726,0.6848,0.3152,1.7894,0.6415,0.3585,0.9691,14987.657,15466.224
2026-05-11 13:30:00,1778506200000,2092729.5,4868797963.635,2.1736,0.6849,0.3151,1.7956,0.6423,0.3577,0.8395,67548.06,80465.506
